game_id,developer_id
543460,5481
1029130,1285
647570,4970
362380,6515
654100,1003
515650,1984
578330,1891
412670,6362
545180,6531
711430,3084
243120,4806
365900,2174
339230,5661
827290,3046
296570,1776
862480,4296
270210,5740
579840,6113
579840,647
277890,2442
348200,5981
576770,477
856450,4573
16600,3580
98300,3586
368610,305
70620,49
112100,190
245300,3542
467760,4876
232970,5432
284460,3279
737890,7401
492340,992
413710,5168
375130,1285
281200,7374
281200,2442
655480,2579
420660,5011
247240,1922
940650,452
217290,6481
434730,1559
616890,5628
529910,7003
400170,7443
212050,572
493080,6882
91600,894
65300,6077
290260,2289
290260,4591
290000,6758
35130,273
858860,3036
702110,4487
702110,5717
243780,3945
243780,3131
921630,1318
785890,856
447800,4812
610410,3082
91200,4282
755340,576
737870,5402
537450,3324
537450,3042
822990,2292
250340,4612
250340,6031
250340,1803
745970,1005
745970,4146
745970,5621
745970,5298
955320,3814
520720,4684
520720,4045
651660,2286
651660,5481
274700,5005
324710,3084
310470,252
802730,7061
433400,604
285800,611
244730,6121
566530,7042
332530,4915
789260,2954
364230,4220
263560,5021
505080,4292
868780,7221
397160,87
495890,772
343560,6888
317040,2316
322290,306
322290,3256
489360,4648
489360,6563
224460,4669
271360,4547
271360,5268
500870,2411
500870,2800
670160,3768
765880,4501
214340,3559
226580,7225
268990,4009
351090,4471
540840,5024
626660,3681
569420,1324
569420,5913
429330,5735
799070,2349
292500,1091
508900,2349
63710,2115
234900,2899
234900,4521
944010,5922
796940,1923
345430,5932
345430,6827
274270,2472
451640,518
304730,6149
268260,2658
241300,5043
300840,7244
920680,796
29180,6977
1013750,1010
630720,4699
630720,7486
284830,392
208140,3196
453100,2834
357670,3182
900050,5742
622440,5435
390890,1504
290890,6585
632000,5749
496040,6398
1078520,6717
865270,3485
80340,4394
603020,4475
554510,2252
629220,1742
480450,10
709920,3399
859150,6491
645750,430
974430,5222
974430,4671
307880,5471
958790,3020
265550,1914
527280,1917
527280,2156
262390,4311
733070,7403
446310,1285
816490,7012
734920,3144
664180,3875
329440,3018
313340,4714
589250,2446
655790,3501
394160,425
403400,425
389510,7139
490980,5020
485030,7296
746660,2377
246110,6129
968350,5069
331440,7299
824190,5343
294230,2834
943900,703
302790,4538
448240,6212
279070,3301
938380,7391
446330,1285
412150,5923
566700,6771
682480,3345
263720,7276
45770,4824
816120,5025
239800,3436
586670,5901
527470,6520
290530,7295
961420,414
298400,2017
502940,2983
444590,4475
543980,1285
217270,4922
104900,2595
416770,5749
470260,1835
585710,5836
445110,208
260160,1434
724250,5756
724250,6650
676830,248
261700,6201
353640,2419
353640,7251
353640,645
899160,4604
899160,6417
407560,3976
505630,1074
283080,5633
270630,5254
326410,2867
603870,6114
349760,855
353090,144
694370,5546
235250,894
746710,5749
469790,3327
1028250,5426
912390,1322
556340,7116
556340,3582
530110,5448
560050,3017
640340,2137
640340,1538
652360,2
986280,6692
986280,6193
512490,7024
630830,995
676430,4150
676430,1120
255260,2365
689910,910
523210,910
805820,7519
726590,1502
455400,1179
455400,7127
455400,696
839420,5200
988100,7497
699780,3562
640590,1891
640590,3677
438320,6501
33100,5883
681530,1256
758500,3110
773670,4481
271900,5749
292600,2253
893050,4668
833950,1955
833950,5913
350110,5666
359140,744
302610,4131
302610,6299
992120,1709
992120,242
371180,4362
371180,5481
392970,995
339510,7221
865980,3706
551450,2604
325090,872
513480,421
1005130,6802
1005130,5064
428900,3293
382050,5942
1032730,4820
372940,995
785850,7270
511140,995
356000,7221
486810,6902
685400,1984
433000,995
327440,5909
420060,5676
449550,144
338390,6694
643590,476
811270,4456
841660,3600
544970,4127
429780,3951
312410,2851
713160,7157
556740,1500
515040,3897
704860,937
1001600,5505
2450,6449
214550,4589
602480,6456
893030,6434
316430,3716
853500,6600
421040,7311
1054660,2245
80350,4394
336610,433
226100,3131
418950,3145
780350,6920
867380,4150
867380,754
272600,5254
545060,334
545060,4254
545060,1
524580,5914
524580,2108
598070,5447
725120,6808
457480,4096
1051310,6748
1051310,6650
546080,3488
546080,4790
546080,5062
410820,3744
410820,5913
567800,6798
567800,5429
799510,1303
757330,2349
351290,6599
535400,6646
720030,7229
911550,6481
789730,1715
754230,2106
944340,1323
881130,4015
661430,4481
656040,2353
656040,2506
656040,7057
462680,2944
636150,3762
437250,4802
779580,708
371520,2695
655100,3411
699600,2258
671090,3411
740290,7061
817860,619
438480,3762
684530,7264
611980,3411
904570,3411
856080,3775
904310,1827
864300,2349
575640,2349
579230,824
894000,2133
540610,3287
1056390,4360
357070,3997
1020270,5023
336080,395
760320,6520
1035770,3212
699180,7076
281920,1261
963280,5253
434210,2145
610500,2793
570770,969
491700,2738
729660,3762
372960,3649
551110,7403
297590,2508
654900,2349
685340,1804
386260,6594
263920,5778
533300,2349
591420,2349
388060,49
645090,2349
449680,1
258010,7095
662190,3562
552160,1807
1082720,5718
1082720,3341
1058430,4485
733050,7403
724740,7403
291070,3789
666610,4126
405550,6520
716630,2118
597590,3558
577490,2579
654580,6629
1079000,1601
1079000,1426
366230,4487
366230,2380
800690,858
405970,3835
568020,6464
1049270,6572
311910,7292
679660,1405
852110,311
1035050,910
1035050,3091
348360,2713
580170,6725
457530,6464
622420,5936
723760,6630
293920,518
288860,4688
288860,2610
544650,2800
378260,2520
420740,5546
420740,6593
446640,5546
446640,6593
1034810,5811
314250,1644
22310,4120
498330,7134
776370,3258
537630,6712
763030,2566
763030,389
439250,5546
439250,6593
583760,5275
491530,1959
496030,6009
265590,1225
264260,7175
820880,6409
221810,6129
407300,1546
951090,6662
859350,7391
712240,3382
701290,528
614950,1162
408900,4388
949790,3840
661740,3291
661740,5304
661740,4466
444280,1740
610610,7466
588970,3411
434260,3909
943190,2413
436390,1162
415830,457
415830,1740
566160,2349
610360,2349
802400,1319
618210,2053
552970,2613
658560,2349
658550,2349
971680,772
971680,3646
971680,5918
971680,6937
378110,1249
676420,1126
943410,2987
943410,2034
925460,6487
273070,3744
273070,5913
516480,4233
502770,1433
654440,7247
603260,1433
227180,4104
410670,6987
200130,3748
513230,1397
822040,3549
291190,3001
870690,333
299720,2207
917290,4233
692840,1845
313470,6744
376680,2503
1069910,3913
938300,4494
777430,6627
235380,5722
499620,5447
939400,5086
570820,4625
390910,6541
787070,4256
914180,6234
573070,6153
395200,895
294140,1885
757180,1749
760330,2287
252470,7337
423490,5805
577230,4745
777790,1593
464150,2354
618510,7399
924940,5235
425210,4576
782070,6141
961620,5499
595460,6974
485870,1806
882710,6939
303430,6505
433100,2371
636320,1472
618720,3658
521630,1398
491330,6798
491330,5429
575330,6913
388910,4224
476240,2258
441050,1087
630070,2046
621220,2005
278890,6158
1073490,2897
222480,191
617670,2349
553210,1486
569570,1076
897820,2637
569810,1763
986830,995
431710,5546
431710,6593
429470,5546
429470,6593
1000470,3631
409380,6798
409380,6328
674170,698
646280,4945
529900,1477
493720,2655
804730,3348
350780,1036
466430,7221
451880,6011
993810,1667
851000,1030
450700,2798
341040,7133
971430,2912
236470,1125
926810,1309
926810,1419
546900,607
292480,2441
815210,7358
1036580,1275
364300,6307
476930,1339
663210,6798
663210,5429
608660,6578
337070,579
570780,969
381890,6856
624320,6888
532170,2350
884420,1285
410840,2395
410840,3385
741670,4257
509160,4072
402390,2307
738600,4411
324260,3660
403070,2196
503550,2969
503550,5913
942050,4343
942050,1366
942050,2682
921970,7405
418060,3957
278510,7484
405760,7338
716250,889
840100,7468
959050,3719
897800,5077
526890,86
843590,6996
383790,5223
334420,3630
334420,2731
904440,4856
403410,425
492370,7221
1028570,6611
687540,208
890750,6018
550170,3444
588540,6014
567160,1740
567160,457
683180,518
799730,5235
749890,4880
741250,4880
819500,6088
675170,3205
774811,1783
774811,1414
958490,5295
749840,4880
919160,1628
312790,350
846690,995
987190,1285
851080,5276
626640,995
600430,3691
974870,1650
105000,3559
815150,4122
67000,4554
370550,1974
726230,7221
986820,995
585840,7049
528250,5167
714250,153
1083750,4965
1083750,2039
1083750,5965
742150,7221
409320,1479
21400,6339
650570,2373
541450,334
541450,1862
541450,2208
1007430,182
954270,2775
261760,3005
666570,3076
517470,358
783940,2260
1014020,4872
603940,1417
603940,5913
603700,6045
938310,6798
938310,5429
435800,2792
73010,3800
646470,6798
646470,5034
1014130,3777
358460,1932
1045510,2685
607720,1620
671920,837
554810,6052
1085190,5954
667810,3804
776780,4241
680860,6577
223510,2447
524690,5060
223330,2951
692930,3145
366000,3159
366000,5913
520610,5318
467470,6407
894460,4185
418040,4873
418040,2895
944300,1443
990640,6520
923590,130
314830,3559
428020,7221
925520,14
454150,1037
229480,2740
769840,639
589320,4085
760620,4568
249650,3559
548110,1718
417880,4684
587560,7263
797410,6762
698870,5888
328270,1575
340270,1906
972760,5974
972760,6473
916040,4520
1069270,182
880470,2333
1056470,4797
466740,3172
1030470,1089
326670,6683
326670,2481
384080,5114
458920,962
686900,6978
684680,3762
749980,453
749980,3721
539720,3762
533480,3507
533480,3312
444130,859
444130,5155
955540,7047
339580,5378
852790,5323
548370,6457
425070,4670
349100,725
1089960,5713
1016250,5609
661920,2806
1021260,1405
960820,1405
297920,2134
1006880,1405
1053620,1973
1060440,401
535980,2966
255280,3559
255280,5637
913110,6791
369070,57
670630,545
1074550,7221
796380,6270
678820,6419
597120,2078
527820,2078
831770,7231
779960,1446
873610,7257
892880,1405
738610,1305
876960,5799
736840,1405
862150,7519
777880,3817
686520,7310
686520,1740
929640,2420
993580,974
435480,3580
435480,4298
1031810,4752
270910,49
986990,1405
936650,5546
364200,1494
859700,3614
567340,4234
1095370,974
256370,1926
599840,7269
772470,3531
661230,3014
384890,1249
806850,1405
208620,6571
756320,7422
900490,2522
860380,3689
539270,1595
797620,4131
726340,4198
858840,2768
402750,3224
535910,1102
535910,5481
932330,5749
931090,3149
40390,1254
1036950,4175
503690,1165
503690,5481
795220,1330
465170,1786
745510,7519
360030,2364
1036900,1312
749340,1405
517930,3642
517930,627
405780,4230
576160,6329
761480,7422
327060,5941
258590,668
380150,2690
815070,1123
1054110,7371
731920,535
955790,3368
578870,3514
1089600,5340
1079630,4130
251230,3497
774781,5737
620900,6169
774531,7422
509920,7473
486180,2317
796650,568
665090,1827
973220,1126
1001880,1405
700830,33
949030,1405
741260,4060
968820,2717
953580,4499
953580,5930
348910,2782
453720,5290
815290,4087
552400,6180
654910,2464
514920,2349
610840,1888
436500,352
1030360,3395
254480,3583
843780,709
545590,2050
713420,6966
913710,4148
253690,5371
41900,1747
616040,2169
909200,6625
1066940,6520
436140,4367
312230,1325
312230,162
765590,3273
562570,5324
34900,6341
57740,2474
57740,2161
786450,1810
663370,1921
1040310,1123
1065230,6555
296770,2739
695600,7165
411680,7376
922700,1919
802040,6046
275610,1932
553820,2177
1086450,3411
238280,6859
786580,884
253190,4104
1020590,5546
612140,284
897690,2086
762590,7231
705380,3165
205610,252
965510,7269
354930,6002
774221,6740
453750,3375
708150,1740
839670,1919
673260,6069
252350,2442
252350,7374
425820,519
728870,3975
264240,7409
232050,5168
282400,5600
827530,763
346210,3460
868570,3412
544530,2587
1029380,5994
789950,3831
489460,1090
263060,7407
540660,7221
809210,6079
380220,2358
1060180,1223
817530,1257
1090580,1792
928680,7162
928680,2473
928680,4773
379640,329
558410,7221
619890,4216
267490,3324
940800,7310
351400,6223
940790,7310
268540,3559
1007050,1082
558260,1926
296730,6888
545830,2800
15740,5933
453500,568
669320,1078
860860,6040
427910,2647
439750,1285
264140,5008
355010,2243
457880,4110
540230,3622
294040,7311
440450,2967
569800,1763
336010,1926
805280,4474
542350,5730
531530,7074
747310,3336
325730,6532
342350,1260
274880,3417
638070,5223
532890,3622
676440,4174
391660,4875
255420,5781
337040,2580
1047960,3411
786520,624
554750,2783
628710,4861
1072590,1451
214360,5029
1031540,1405
708850,3709
1044220,3411
1036490,6924
878680,1566
763760,5737
994890,5536
352370,1881
202130,5486
384360,3111
384360,5962
602890,118
1035010,776
1035010,1362
1014560,584
406720,652
802900,4387
250660,496
433530,3670
933060,7519
520470,3469
527420,5023
494320,4592
845960,1539
845960,827
661040,1919
217790,2724
344300,2529
1029150,1285
977570,1876
597840,5491
1022010,2960
209360,7102
712890,1180
569770,4284
265120,4410
324650,1017
253650,1
292090,3846
292090,1978
292090,5481
292090,3858
292090,7330
371420,2834
517360,3562
63200,1933
18300,6888
240660,1
1016020,4986
815320,1248
666330,3282
233230,7507
774441,4183
705290,5601
776340,7519
356890,3684
336060,2380
458000,3637
293220,581
614970,5447
715050,6110
673800,2349
629840,4211
24480,7443
653940,2580
207420,1334
317440,4860
441870,6039
882560,5992
508300,1486
622480,6839
725370,7032
725370,168
515260,3615
496490,1966
416640,7221
525500,3132
407840,2595
993340,5482
846700,995
557700,7221
945140,5570
945140,4660
635550,7019
600280,4324
63940,6345
399890,3562
592550,1864
830590,3688
294020,2834
55110,5734
308040,2940
552720,7221
209330,3744
209330,5913
291030,518
439770,1285
673060,4818
249230,1254
498190,4283
619780,7040
705020,5674
239200,4684
745740,5359
745130,319
252710,2380
491670,5645
492500,7212
829260,1526
765940,255
664610,1569
1053250,3411
1042330,974
608990,2660
947290,2033
817510,2209
621850,2321
966630,2349
564210,5306
1052760,974
1060030,5655
848550,1369
466500,5173
563750,7469
212010,5728
576400,783
702790,1949
1024670,2617
610380,5971
805880,6
546780,2686
1082650,5527
815730,954
815730,3969
815730,4655
1036910,5609
1054790,7254
721430,5737
207430,6698
514990,980
365560,5318
618270,2630
1034440,1215
463220,7247
589640,4199
237550,4688
237550,2610
668730,142
314150,2380
444880,4719
31980,3428
422870,5198
482330,6502
604780,1405
952010,7221
346500,3762
334270,3001
860390,3689
679270,3816
679270,5913
863490,3762
556280,5275
772740,2125
390200,5023
388960,2481
707870,2267
867050,3562
291050,518
489170,2705
502440,7092
705740,1625
311840,2142
389220,6836
377860,4683
377860,4320
344770,128
318130,211
316720,3956
303310,5943
250110,3248
207080,4795
623080,3956
615610,2086
250050,6618
209370,4155
1002560,1297
207350,306
284770,392
38230,4138
38230,4364
864610,2562
864610,5075
369000,6581
814200,5609
777050,2978
777050,1033
877360,5609
904990,5609
72400,2008
727570,666
774261,7519
498340,5652
816330,1489
802070,4201
753380,5519
568830,5323
934120,4747
658060,6464
587420,3501
603570,1
495120,5380
682780,5703
690240,6
501930,351
864570,1405
381750,991
777020,1013
359940,6132
815950,1405
281220,7374
292570,3939
337360,3558
654610,5275
844160,1405
656600,5275
810670,1724
841350,1724
1014900,4301
1008740,974
592730,2857
857330,3295
983280,1405
296070,2170
296070,139
296070,6988
296070,5837
455700,998
473610,6841
657440,4682
657440,213
1017350,1405
618140,2112
687750,3285
523160,1740
695630,15
246300,1
332400,5640
828910,1405
717330,182
790860,1405
621780,5961
595660,4895
404770,5376
936930,2305
326190,6798
357120,2449
527990,5546
601650,672
780100,2075
780100,5913
780100,6540
18070,2721
817200,1725
395160,3140
651690,4078
729530,341
1081250,4301
802970,3689
363620,7523
363620,5485
755590,6492
755590,5882
497580,5023
877370,6261
481870,4217
481870,5594
809050,1919
569340,7514
657120,6974
533820,4875
603100,4215
706320,6
788970,1919
610730,4498
912660,1702
214910,3480
214910,5805
461350,5640
476510,2673
873790,3741
257830,2834
401190,2223
698980,972
230840,1382
500320,2644
330580,1408
476920,6536
476920,3435
534980,518
874010,1405
586750,4552
434290,262
823640,1733
823640,1740
699080,6494
505120,1926
764430,5323
896500,5097
747590,705
556780,2254
852740,5074
616360,3267
652000,3849
557680,2628
726820,540
380540,795
502240,1887
390970,6945
390970,5389
704190,1405
976780,2845
847660,5609
676850,2338
677920,6890
800110,3689
295850,4627
928610,1405
692200,1405
762670,2458
575950,2223
650490,2223
440730,2223
978450,1405
722210,2790
709870,2223
764560,1405
899540,1724
802360,6452
545860,1398
409600,6876
207670,2999
705400,2716
705420,2716
541720,744
1022650,4080
391600,1789
1042980,6523
461490,4215
1054650,1451
884390,6
716230,3872
716230,6463
782690,6567
528730,335
624120,7136
660320,4674
383670,4459
383670,5913
784940,2224
383330,6011
699460,6261
378270,2863
841950,2148
858440,3730
272470,7443
206230,4107
674380,2870
489570,549
489570,1310
249360,2580
805400,1351
258050,3336
463030,2661
709840,2223
756880,1724
791320,6502
997170,5204
462730,4367
382300,1754
382300,3398
485080,4367
471170,4367
508740,4473
333210,3838
343930,1740
528300,6085
749120,1
746140,3976
614660,7125
708790,3400
457980,5057
679260,5536
527320,1847
303910,4190
731720,4354
598480,6170
773390,300
565980,1285
691630,6594
331720,3336
526740,5570
526740,6749
566190,658
491090,1882
918140,1435
869470,1625
331790,2304
96900,7116
231310,4473
359810,2619
764590,5324
223410,2103
513330,3715
513330,5498
416370,5081
1069820,7221
814900,1753
1022770,1057
494850,6918
265990,7228
834750,741
291170,2705
291170,1740
1031640,974
263680,7504
565340,1
596540,1285
584100,6715
470600,5844
337220,633
613270,3357
867480,714
503980,5531
709410,1724
1050210,7221
305640,2264
543180,5160
679720,2490
649670,2678
866010,4102
393920,3494
393920,5913
759000,3676
778330,2173
259410,3656
312720,6181
316080,3749
312300,7221
698720,6261
266250,7186
265170,3017
253350,3573
92210,496
92200,496
337270,6732
325060,2683
335920,2915
337720,4372
326720,5195
319320,392
11280,1494
26500,807
1530,5866
259390,4446
286660,2526
286380,780
293900,214
284870,1540
284730,392
761170,1788
761170,3574
761170,5052
715010,2086
336420,7028
336420,3394
328730,3199
753220,128
719660,589
715650,4497
432190,3105
431910,6596
314020,3369
314020,4429
806100,761
965860,6448
719410,4103
982220,3954
775530,4873
775530,949
781810,3411
751280,7422
693700,4793
716650,6054
718330,5950
793740,6568
737710,2866
833910,3144
801290,1454
408110,3274
408110,6185
351490,4132
904320,1993
351230,6845
360840,7184
363790,2706
363980,4052
348240,2839
348240,4790
348240,5062
360640,6798
360640,5429
360550,1729
361360,2442
235980,6118
288260,6756
280930,2398
278570,779
253790,5840
270810,4043
216290,3155
216090,7116
224040,2202
105300,717
61600,6612
90200,2013
50000,1277
38600,2782
367000,6024
364640,4546
365210,7221
266230,3015
266110,5434
871570,194
45450,7245
41740,3277
49810,5452
48950,4750
38720,1401
976120,3997
20710,6549
318310,7221
319760,3545
319550,5189
317510,1023
298360,1505
300340,399
777200,4162
740200,1397
25700,6666
44100,5179
15520,4041
15520,5913
32160,6571
698300,5737
248190,4157
384680,2122
431280,3898
304290,7221
301920,5415
301460,5813
301460,5138
301200,2834
301190,2834
301150,6902
345060,5870
344860,1521
344500,2000
347510,5743
334560,5711
343370,7221
230050,3110
45000,5017
43190,3598
436490,7317
436220,5256
815000,876
339130,7457
332830,1750
355530,3328
355410,511
362810,2059
355240,4395
361850,6430
407340,6921
407020,5794
407020,4347
415670,6455
415610,7512
415420,960
416550,6784
414660,3591
399640,2326
399600,4470
358830,5953
358070,2741
372690,3228
372350,4594
372350,5913
371300,679
371100,1283
370920,3294
370280,3475
369580,615
369530,7351
369420,1540
997700,4590
211180,1722
99700,3179
99700,5481
45400,7245
202410,5004
116120,4596
211440,3155
205830,6571
205630,6166
205630,4238
206690,2903
300300,4208
299540,7221
340340,1695
340280,426
203560,2862
249950,1
396860,4615
781820,3411
389260,2616
389260,1830
389260,1562
389260,7489
411120,6798
398980,1729
1025050,1118
1025050,388
431120,710
454190,2314
454060,3336
453790,3868
454160,7304
433600,4546
898450,3997
411570,1285
461230,6653
461230,5102
363410,4040
362090,2185
352780,3003
350970,72
347400,1474
345120,4927
339440,3892
335000,732
302970,1635
520850,4497
518730,3314
517370,1180
497800,1935
494810,6425
380660,7423
380810,5220
383930,5891
365350,3378
365350,5982
363950,7462
363460,6552
502210,2081
310490,2708
318330,7221
307190,518
301380,6145
299660,5390
299660,1927
286240,5529
284810,392
259740,392
396800,6798
396800,5429
400660,4496
384990,270
384960,5083
389270,3634
385240,1480
396230,7221
438080,5505
439910,5505
18020,2721
745000,3850
501120,6844
429610,481
490230,3997
489660,1689
486510,5131
486380,3699
815450,1202
765030,7171
764510,1176
262000,119
262000,5420
257690,7113
255300,4029
255300,3559
255320,3559
246920,3342
227580,6585
209230,4271
895220,6495
895220,3475
939620,4900
1010870,2376
555060,5391
556240,5264
555640,3851
394550,1516
394700,4404
395500,5283
377080,6254
377080,3025
388720,3209
381900,2835
381870,5488
373610,1250
462000,2498
462000,5481
460780,190
460340,5366
449730,1762
443360,7512
444800,1798
444940,3997
449220,7205
449210,4665
449060,4457
1047680,6628
332610,1449
294440,2816
451570,5726
553790,3555
704640,5634
589420,3404
575940,5446
588090,7191
593200,1766
594950,5067
594950,7088
251430,3051
240340,6371
238910,3744
238910,5913
533950,6547
706130,4743
869840,1080
772610,1392
761330,2130
378080,7126
746620,4989
745330,765
740230,5955
558620,1
544600,2355
544600,6802
543140,7044
543930,6692
542200,2570
527150,2545
513780,6466
513780,7271
504000,3562
492760,1040
489610,4360
471920,5868
465650,2514
461640,7101
458480,3591
449250,1808
421120,7493
415920,5250
296930,4599
562490,1358
561740,547
561340,4694
560720,3009
476020,2947
850630,3828
850630,2224
846670,6448
473920,4603
473460,2273
447890,1042
450170,3638
601530,2119
970510,3345
562500,5366
555320,2341
268320,6815
553760,4814
288930,2588
270490,3084
242780,119
241910,3559
216110,1849
215710,272
211340,6145
375030,1939
374410,183
373970,3199
1029980,3997
461170,4019
461010,3750
460960,5546
446120,1345
32150,4105
365660,2472
610310,4133
311010,6325
262260,5897
384280,7155
534290,1563
534290,5213
529160,3027
524640,19
522470,4508
521920,4665
388970,6819
293680,4536
251370,1240
618970,6860
328500,4023
497780,5175
324140,1258
290380,6934
214790,3111
214790,6950
208750,6836
514890,2093
350810,6209
317710,7073
205730,2957
314450,5938
392070,7324
753660,4027
252010,5063
488300,2252
695970,1996
443860,4577
519080,2293
516600,853
508980,7388
555400,6443
421660,3956
63700,2115
433910,6880
347160,1298
341120,4023
326150,1341
447780,4812
574940,5697
409870,6392
409870,5481
367570,4150
367570,754
375120,7015
346730,5352
346730,1374
330180,2281
530020,5073
290510,1779
111800,6118
105800,3131
460700,4761
327880,2502
238530,7118
243200,3559
218660,2903
313390,3673
222980,6700
529660,3057
482450,2226
319450,3674
235820,4532
492130,1616
440550,2709
332250,4273
305920,6033
385710,449
336240,4852
322680,1672
738020,1687
629000,5317
628750,1405
625740,2788
639270,5391
585950,7403
215510,7384
361230,3805
645820,566
325520,3559
644550,3345
644200,4790
644200,5062
644080,1232
631900,3525
618950,2122
1036690,7143
719750,6582
377460,144
597030,6594
554800,5505
282530,3363
252310,2290
247140,4692
215690,5573
527710,5546
862570,2086
450440,6096
491040,7015
559960,1221
234390,7218
452860,960
437570,1633
434410,6289
352070,1468
621080,4833
621930,1661
621810,2679
619870,4372
503460,1274
496890,1010
289760,2930
289760,925
289760,6504
289760,4154
111100,3540
608560,1216
608560,3267
606890,6080
604450,6306
603810,22
483420,5945
397310,3680
339190,5966
336300,5643
324740,3084
317300,518
317280,4536
314470,6561
293740,1232
585550,2266
585550,2628
595440,5689
305380,4008
262790,527
347670,3571
207170,1772
576130,3351
713260,6606
211360,7472
63000,1813
210870,2615
657630,7246
490490,2596
204630,4287
204630,5481
20820,6274
471330,2911
617610,2612
617480,5183
388620,6823
38700,1401
57000,6993
773430,3147
460220,1974
319250,5564
933450,1329
317250,5315
701470,3997
645690,1985
890570,6957
876850,2486
785780,632
779640,2120
488660,2477
477730,5168
656970,6028
511570,5754
650070,3818
591630,5662
651500,1107
651340,2796
273500,108
62000,3550
214830,6191
463150,5686
269270,5330
249680,7189
207040,3772
465280,6569
339910,5999
331460,4116
314180,4683
314180,4320
283820,5441
353700,5573
278100,1401
255390,1258
362860,1467
450500,4395
248730,1
509570,4689
359350,5946
318430,4652
318430,6891
259530,2361
209950,1232
209790,2399
207750,3558
205650,2860
203650,7301
99300,6728
98400,7244
72000,3342
200010,1589
115120,6129
102840,4589
710470,3785
710470,1832
700160,3697
767930,6336
613450,3605
613390,3859
616740,553
616000,1077
615350,5065
615010,2909
614910,4867
451600,1251
355050,2884
92220,496
623640,7007
410570,1439
306700,4248
244750,1509
205230,3809
18050,2721
263880,4454
263880,1968
804700,5943
295750,1852
271670,7239
242820,6296
547590,3381
487160,2428
427680,306
916050,2665
387340,350
387340,1956
387340,5568
319480,5063
293660,6058
268220,4375
227080,663
963450,2036
963450,2541
963450,4275
780390,3786
713530,2757
637880,3249
617440,2499
557040,2621
95300,6836
391490,611
365770,6600
282100,3486
262550,1516
755980,1450
348820,4676
311930,3214
311930,4627
269490,7233
631980,1278
597700,2932
594680,5334
370480,625
771240,2883
457890,6543
457890,2454
457890,3854
457890,524
457890,159
497700,1022
263980,5550
415480,350
415480,1956
415480,1295
466110,7413
313400,357
233190,131
742480,3215
360450,4467
285820,7259
590590,2444
508790,4425
299400,3620
297130,5251
292910,3559
288060,6733
287260,7225
284710,392
284050,2380
284050,184
283680,5876
275390,4197
275200,3373
274350,3653
274350,3655
274250,2472
274250,7483
272620,1527
272620,1538
272510,2888
272510,6650
294810,2796
243280,3809
230860,2510
230860,4977
457320,7233
600990,6078
452540,4713
452540,5257
370460,3227
438490,5903
438490,4295
438490,7482
61730,5496
613470,3051
329460,7233
402120,2523
332480,446
323450,1818
310700,46
250700,5496
211260,3989
91100,3772
223220,4398
222940,4487
221180,32
221180,941
214970,1367
214730,3705
214730,6420
214730,7104
432010,4500
428830,3973
431930,2429
427820,5024
427240,4995
415150,2380
270230,1365
263740,2822
263620,5708
203990,3281
366280,4487
366280,2380
392000,259
370020,3001
368650,4954
368180,3693
366970,2442
365160,1631
364930,3287
359840,4071
359100,1214
354400,5508
582620,2593
334210,3173
327310,207
386560,6066
108500,3576
578930,5330
357720,560
378770,7484
280560,1590
257790,4577
586880,4153
574310,4219
574310,5951
573170,6803
573170,6043
573170,2546
570980,6995
565720,3287
564150,6927
564150,3964
384690,6929
334140,464
214770,4197
204240,5704
204240,5193
202730,2389
202730,5481
741990,7139
633130,7313
316600,3017
613190,7488
20500,5734
20500,7172
20500,5303
17100,2818
17100,5481
887060,3213
71260,7301
446040,6929
263820,2087
295690,5567
620240,7011
422110,4468
425650,5261
268240,4740
281750,5783
107600,6272
358650,2090
439490,6388
392030,1511
303550,2876
203830,3559
732810,5656
63500,2203
391040,7225
391040,4238
208500,1781
40930,804
360650,6798
360650,5429
209630,2860
762610,3989
612370,7243
385250,3745
257990,3257
15560,4041
15560,5913
15560,3540
780500,6825
24420,1869
24420,5913
343440,6214
297490,3549
643960,3547
583930,2782
319470,6280
255870,3945
255870,3131
678970,5996
470780,1381
263700,7276
968420,2746
454250,125
681910,150
677020,5460
680700,5496
680480,5353
280180,551
280180,5890
673000,7450
673000,393
654550,152
654260,2141
654050,1974
349250,4607
667600,2884
488760,6387
488280,5716
485040,5772
480480,1358
673190,165
477870,6392
477870,5481
476650,2218
476650,2843
773090,2066
747200,4420
744050,2962
742250,3247
740260,6448
687260,1757
655080,1731
277490,2925
655010,5198
658160,4522
820730,5399
657690,4057
390710,3017
329860,3582
329860,7116
855850,6924
855640,392
848280,5737
845880,264
1021690,3533
1018170,6613
718090,5022
226620,5582
71240,7301
640990,6036
640120,2234
635320,6016
632070,6150
632070,5913
625980,6392
625980,5481
625680,7323
418120,2673
383270,6350
365870,1902
640380,3997
444000,1648
496810,5914
496810,2108
496810,1809
344480,6455
272330,5787
220460,6396
794760,1670
703840,3766
462100,2590
462100,2183
510620,6296
578850,5278
327560,3450
555150,1947
548840,6392
548840,5481
550840,7129
543260,3041
853620,4432
549100,7314
549100,6070
713030,5738
805440,6912
713220,3641
713220,2173
870750,709
857140,3466
787710,4595
762490,3325
756240,6290
756240,4558
756240,3414
734490,1377
808950,209
808870,6654
1008830,1967
792650,4175
715760,525
715760,5481
829490,582
708780,4996
829540,5737
816710,2685
809950,5177
795110,3198
799260,3968
803930,999
780760,1514
983170,3948
945500,239
781110,2842
1063110,875
